,CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Geography_Germany,Geography_Spain,Gender_Male,Retirement,EstimatedSalary / Age,CreditScore / Age,NumOfProducts / Tenure,EstimatedSalary / CreditScore,EstimatedSalary / Balance,EstimatedSalary / Tenure,EstimatedSalary / NumOfProducts,CreditScore / Tenure,Exited
13624,3.003719660818059,1.0037196608180592,3.996280339181941,129123.50439642214,1.0,0.0,0.0037196608180591895,149801.7526535963,0.0037196608180591895,0.0,0.0,0.0,5758.229119128627,22.035438737176392,0.20018598304090296,261.3114068967827,1.1601409094639998,29987.56715315738,149801.7526535963,114.78561107482115,1
13625,5.0,2.7584937731439387,5.241506226856061,0.0,1.0,1.0,0.24150622685606127,120994.45990008171,0.0,0.7584937731439387,0.7584937731439387,0.0,2738.1522603537724,17.273369341419205,0.16091651840818902,158.5920780958366,120994.45990008171,19487.524829889364,120994.45990008171,122.83645449671626,1
13626,5.0,2.5097231716035653,4.019446343207131,122026.70002771306,2.4902768283964347,1.0,1.0,47055.0266259354,0.5097231716035652,0.4902768283964348,0.5097231716035652,0.0,1204.4265250609274,18.702166902415676,0.5376153451651812,64.88223049335267,0.38579836129237816,9767.420332897464,19677.681522484578,152.27076212973262,1
13627,5.0,2.759919904519505,8.379959952259753,113558.61665947991,1.0,0.37995995225975254,0.0,131376.33812185057,1.0,0.0,1.0,0.0,3345.54766975292,19.112715098600745,0.10688933386378052,179.9386742325326,1.157629534090494,14029.978225558163,131376.33812185057,78.84255559388836,1
13628,5.0,2.0,5.896970456005268,0.0,1.0,1.0,0.0,133802.44123428385,0.0,0.4484852280026338,0.0,0.0,3822.92689240811,20.001904642627743,0.1479797821665569,191.13749510265404,133802.44123428385,19804.391674340648,133802.44123428385,103.709079238919,1
13629,5.0,3.9806482195640496,4.0,0.0,1.0,0.0,0.0,85859.1804413954,0.0,0.019351780435950428,0.019351780435950428,0.0,1514.8248960011465,13.580783181059559,0.2,111.51505339842086,85859.1804413954,17171.83608827908,85859.1804413954,153.99874148346612,1
13630,3.949182887992017,3.3502723706693276,6.59891051732269,191792.24558377446,1.0,1.0,1.0,29855.649904338337,0.0,0.0,1.0,0.0,668.9472845052062,13.552303710015073,0.14224643294838468,49.41184220852776,0.1564476398986834,4071.0139459070324,29855.649904338337,82.3407573912913,1
13631,5.0,3.0,5.452182939360108,0.0,1.0,0.4521829393601079,0.5478170606398921,72945.15934398308,0.0,0.0,0.0,0.0,1683.7608808452114,16.641644388978055,0.15590040620571172,101.19568739758168,72945.15934398308,11362.097147157585,72945.15934398308,112.16203851614769,1
13632,5.1335155513528195,2.0,5.0,117195.40244500738,1.0,0.13351555135281956,0.0,190776.121612052,1.0,0.0,0.13351555135281956,0.0,5716.516524064523,21.66370919369699,0.16666666666666666,264.4165716763598,1.627948525223253,31796.020268675333,190776.121612052,120.7266258243598,1
13633,5.0,1.0479577324369878,2.2877463946219256,191539.0568382495,1.0,0.9520422675630124,0.0,108787.92720973337,0.0,0.04795773243698764,0.0,0.0,3866.16559225497,26.308942582065548,0.3226760594584472,147.0843766118162,0.5680580276949534,35033.45651995405,108787.92720973337,239.19117609292033,1
13634,3.4491809708150107,3.7754095145924946,5.877047572962473,0.0,2.0,1.0,0.0,41741.61197213412,0.0,0.22459048540750537,0.22459048540750537,0.0,824.8651311162196,12.472064038705264,0.3435793689197939,67.00757967086713,41741.61197213412,7230.538510153869,20870.80598606706,112.92034205806311,1
13635,4.0,4.0,4.858633649856043,0.0,1.0,0.5706831750719786,0.0,91385.0128983345,0.0,0.42931682492802137,0.0,0.0,1715.998765116042,11.928979404585949,0.17546761000411307,143.94132526367082,91385.0128983345,16021.397985828473,91385.0128983345,111.61610436278042,1
13636,5.239295193956105,4.0,2.0,0.0,1.0,1.0,0.760704806043895,164745.1774840784,0.0,0.239295193956105,1.0,0.0,2843.3877410678097,13.234132263983678,0.3333333333333333,215.5668578670952,164745.1774840784,54915.059161359466,164745.1774840784,254.9513073921253,1
13637,2.2997255977731035,3.0,8.0,95179.20534267722,1.0,0.0,0.0,138747.04675684762,0.0,1.0,0.0,0.0,2955.091585374062,8.934988029803215,0.1111111111111111,341.6102741690753,1.4585276132175955,15416.338528538623,138747.04675684762,46.218868417226815,1
13638,3.2845136864519273,3.0,8.428171228817309,75388.25305108076,1.0,1.0,0.0,26624.4429929484,0.0,1.0,0.5718287711826909,0.0,596.4192598948893,12.578552985162304,0.10635365301314101,48.72401454816164,0.35316316881192866,2826.926969597203,26624.4429929484,58.79965268790098,1
13639,4.746357525658625,3.0,4.253642474341375,139753.9411990373,3.0,0.25364247434137555,0.0,185342.59033331648,0.0,1.0,0.0,0.0,4314.813093718812,16.274019859570735,0.5746357525658624,268.0946184996642,1.3281438234036114,35506.43408687715,61780.86344443883,133.85955460674202,1
13640,4.45612363380004,3.22806181690002,6.77193818309998,95584.39939002892,1.0,0.0,0.7719381830999801,116608.57452705293,0.7719381830999801,0.22806181690001992,0.22806181690001992,0.0,2562.6457345745143,14.300199100112456,0.1290725324446432,179.15568495060649,1.2202156451342656,15069.518580523832,116608.57452705293,85.37312670618644,1
13641,5.011526014052985,3.9654219578410443,8.97694797189403,169366.7142828789,3.9884739859470146,1.0,0.9884739859470147,147413.02179097608,0.0,0.011526014052985256,0.0,0.0,2811.6922215339487,12.865300314446943,0.3997118496486754,218.91666056977053,0.8703890607424406,14786.288825706659,37003.21093644085,67.58813852323428,1
13642,5.608977829292784,2.1303407235690717,6.869659276430928,114304.10969953776,1.0,1.0,0.0,31738.9349933428,0.0,0.0,1.0,0.0,776.8356421514251,19.973638913823937,0.1273275129208763,39.5516153045159,0.27786943984139845,4038.671442805614,31738.9349933428,102.88387547693506,1
13643,3.0,3.690731888500305,0.0,111817.06870680967,1.0,0.0,0.6907318885003046,134523.19585421926,1.0,0.0,0.30926811149969535,0.0,2680.670625180552,10.90260813422823,1.0,246.86793723064147,1.2085295822801039,134523.19585421926,134523.19585421926,544.4126885435095,1
13644,3.116878760590939,2.766242478818122,3.467515042363756,0.0,1.0,0.0,0.11687876059093905,61566.17882632541,0.0,0.11687876059093905,0.11687876059093905,0.0,1501.4742997626752,13.823904427116702,0.23539015492613263,112.87151458751237,61566.17882632541,14520.136990787714,61566.17882632541,127.52620599853249,1
13645,6.0,4.0,0.9858584404109375,0.0,1.9858584404109374,1.0,0.0,44924.604679131684,0.0,1.0,0.0,0.0,832.2566862710339,14.561261004851634,1.0,57.18821241750243,44924.604679131684,22686.635273119784,22686.635273119784,398.8990557140508,1
13646,3.6172652970479016,2.3827347029520984,7.074102054428148,149654.06068392008,1.0,0.30863264852395067,0.0,64474.98953510446,1.0,0.0,1.0,0.0,1705.6023711129756,16.58419435751716,0.1282573693624417,106.75428161814754,0.4308798843101644,8267.786636866856,64474.98953510446,79.84585916440977,1
13647,3.1303239467023283,2.0,0.13032394670232816,66841.94313852853,1.1303239467023283,0.13032394670232816,1.0,63240.487719061304,0.0,0.8696760532976718,0.13032394670232816,0.0,1731.928628377697,16.22513754877804,1.0,106.53066835734843,0.9488375318692439,58475.5490438849,58475.5490438849,553.1834850565923,1
13648,3.3981646256559155,3.0,8.0,0.0,1.0,0.19908231282795774,0.0,126485.991611346,0.0,0.0,0.8009176871720423,0.0,2705.938354634656,11.977797550787098,0.1111111111111111,227.7438020051963,126485.991611346,14053.999067927334,126485.991611346,62.44974043660456,1
13649,4.412296771658523,3.4122967716585233,7.763109685024429,130967.6952728895,2.0,1.0,0.4122967716585235,75403.55651502148,0.0,0.5877032283414765,1.0,0.0,1513.7195245908529,13.327776958975075,0.2353397232850163,113.05690632213262,0.5770244511148642,8822.291214667115,37701.77825751074,79.1950472847633,1
13650,3.0640435238647887,2.9359564761352113,9.871912952270423,143529.85933873267,2.0,0.9359564761352115,0.9359564761352115,165351.71670439947,1.0,0.0,0.06404352386478851,0.0,3439.1361948992203,12.53379210974081,0.18440579894403186,275.2198165238526,1.1519048513778485,15229.180311998447,82675.85835219974,55.457247090812345,1
13651,3.137565869858843,4.137565869858843,1.0,129486.60681017043,1.0,1.0,0.0,186114.23134070414,0.0,0.8624341301411569,0.0,0.13756586985884312,3255.0426059935176,10.293304656764263,0.5,315.968395315787,1.4379758327690912,93057.11567035207,186114.23134070414,294.6322709828121,1
13652,4.038500320762853,3.0385003207628527,4.115500962288558,0.0,1.0,0.0385003207628527,0.0,18089.038650666673,0.0,0.0385003207628527,0.0385003207628527,0.0,374.58279947159406,12.876203235575959,0.19711247594278605,29.085491245767994,18089.038650666673,3566.00219901901,18089.038650666673,122.43131359688059,1
13653,3.0,3.506505158665238,8.0,0.0,1.0,0.24674742066738087,0.7532525793326191,117660.02542984653,0.0,0.0,0.24674742066738087,0.0,2419.205600246641,11.85906262010271,0.1111111111111111,204.1325012637287,117660.02542984653,13073.336158871836,117660.02542984653,64.04615921526133,1
13654,5.0,3.099809462818281,5.549904731409141,115810.9004148543,1.0,0.0,0.0,191133.2703641844,0.45009526859085935,0.0,0.5499047314091406,0.0,4587.5893245439065,17.0134466187668,0.15357369687121092,269.43486005469583,1.6504960405225702,29347.962202751587,191133.2703641844,108.89791884438559,1
13655,5.0,3.0,0.02213445102949707,0.0,1.0,0.02213445102949707,0.9778655489705029,92332.53119858407,0.0,0.02213445102949707,0.0,0.0,2192.3483898522763,16.214458245810444,0.9889327744852514,135.23279157302193,92332.53119858407,91139.20672207826,92332.53119858407,674.7952361898987,1
13656,3.0,4.0,4.922130674181664,208452.0726317161,1.0,0.6407102247272215,1.0,137295.60783244568,0.0,0.0,0.0,0.0,2550.6201438673106,9.958729777324521,0.18135247592208342,256.1547468534157,0.6619643525400789,25309.619833778554,137295.60783244568,99.04680111899074,1
13657,6.0,2.413926058052589,9.413926058052589,133632.16585782604,1.0,0.5860739419474111,0.0,26949.779290620656,0.41392605805258886,0.0,0.0,0.0,642.5811215262354,19.79344957546373,0.09623703583588555,32.41148779326859,0.20167836269187406,2594.081984855723,26949.779290620656,79.98465124046575,1
13658,4.919766135593777,1.5401169322031114,5.350292330507779,147142.6757149378,1.0,1.0,0.0,60872.55096846051,0.7299415338984443,0.0,1.0,0.0,1934.949798537467,24.899745556607318,0.17299415338984445,86.84823006883184,0.41374766242026245,10518.636716627168,60872.55096846051,136.97184959577973,1
13659,5.2068371106166085,3.0,1.0,103485.7273046998,2.0,1.0,0.7931628893833915,35479.03360050846,0.0,0.0,0.20683711061660848,0.0,795.8815129711716,16.572409678218055,1.0,48.19595176716828,0.34291328075552463,17739.51680025423,17739.51680025423,368.99741431182247,1
13660,3.6540230776587603,4.0,9.308046155317522,56395.7228988071,1.0,1.0,0.6540230776587604,194403.48279004256,0.0,0.0,0.0,0.0,3514.5587897233945,10.819489314412875,0.0978985236836614,324.70338219149437,3.457155211885738,19062.617563047534,194403.48279004256,58.534087564338876,1
13661,4.416217031032314,4.167565937935371,4.583782968967686,0.0,1.0,1.0,0.0,28248.056412107846,0.0,0.0,0.0,0.0,542.41340126347,13.02793363810741,0.18054056770107715,42.22421807288829,28248.056412107846,5102.941926517358,28248.056412107846,121.8303009345161,1
13662,3.359318578059824,2.179659289029912,8.179659289029912,66057.3407575881,1.0,1.0,0.820340710970088,70008.37825853706,0.0,0.17965928902991202,0.820340710970088,0.0,1777.5718326704841,14.625970989860178,0.10911489678855653,121.95224210186812,1.0595815942212308,7621.5005893031475,70008.37825853706,62.85922134231682,1
13663,4.689109081486824,2.689109081486824,4.0,113448.99456111008,1.0,0.31089091851317596,0.0,77480.73762508998,1.0,0.0,0.0,0.0,1815.1491534492552,16.064955208804815,0.2,112.57978612768859,0.683807179021524,15496.147525017997,77480.73762508998,137.89109081486825,1
13664,2.4349277169633066,3.5650722830366934,4.869855433926613,122456.77801888085,1.0,1.0,0.0,83196.76948727694,0.5650722830366937,0.43492771696330634,0.0,0.0,1639.6720876509412,9.085812957529738,0.1751469876020968,185.4570870657088,0.6797893637383577,14588.418448018054,83196.76948727694,78.27741924161282,1
13665,5.0,3.141327945070504,5.0,105435.8276864825,1.0,1.0,0.14132794507050384,48432.91189445993,0.8586720549294962,0.14132794507050384,0.14132794507050384,0.0,1006.2129740337259,15.790094943378573,0.16666666666666666,64.00526959179582,0.4594056870974382,8072.151982409989,48432.91189445993,126.3276193166657,1
13666,3.0,4.530096404494028,5.587379494382464,0.0,1.0,1.0,0.1174758988764929,49829.95820776088,0.0,0.1174758988764929,0.1174758988764929,0.8825241011235071,872.8794735910919,10.199028045390987,0.15776697735784145,85.21908493784869,49829.95820776088,7843.03045389732,49829.95820776088,92.19999254000294,1
13667,3.428666796111088,3.0,4.785666601944456,129786.73039220154,1.0,0.7856666019444561,0.21433339805554386,176420.756228534,1.0,0.0,0.0,0.0,3628.5741074156667,12.239797223290358,0.1738111132685181,299.5684153752835,1.359520509494633,30627.624717305505,176420.756228534,103.53046924261065,1
13668,2.979449639548223,2.326483213182741,1.0,0.0,3.0,1.0,0.326483213182741,173140.22391145088,0.0,0.326483213182741,0.673516786817259,0.0,4213.462235542632,13.742645088389873,1.5,312.98689911618254,173140.22391145088,86570.11195572544,57713.40797048363,286.4633680742081,1
13669,2.1150109368280976,2.0,7.115010936828098,159630.27464706425,1.0,0.0,0.8849890631719022,169277.09448738256,0.0,0.0,0.8849890631719022,0.0,4231.927362184564,12.090645506552683,0.12340262587738753,350.87646740381115,1.0607634556170773,20893.724800031203,169277.09448738256,59.574671765326556,1
13670,4.084462189615162,2.694820729871721,0.0,121445.04263705933,2.0,0.0,0.6948207298717207,129944.40582943987,0.3051792701282793,0.0,0.3051792701282793,0.0,2929.4043868396493,13.205449529093372,2.0,238.03304703257962,1.0722683390361927,129944.40582943987,64972.202914719936,598.745821294076,1
13671,4.11690542224034,2.3246418666394915,0.0,122871.73058830488,1.0,1.0,0.0,55182.30387546777,0.4415472888798304,0.5584527111201696,1.0,0.0,1525.863432715193,17.459693033190838,1.0,92.14336851978435,0.4532906945358883,55182.30387546777,55182.30387546777,609.7031500459482,1
13672,5.944984785555843,4.0,9.0,94401.00914971068,1.0,1.0,0.0,29195.01100465462,1.0,0.0,0.05501521444415691,0.0,520.8494049032312,14.12578090100044,0.1,36.88102163908869,0.30926860859350835,2919.501100465462,29195.01100465462,79.17541023477948,1
13673,3.7167772987642014,3.7167772987642014,3.7080567530894966,115675.87534680092,2.7167772987642014,0.8583886493821007,0.1416113506178993,3723.687748051663,0.1416113506178993,0.0,0.1416113506178993,0.0,67.76822022151653,10.89256818406802,0.6595260815496754,6.274114170021245,0.03214573693080838,911.628767268247,1333.836464124965,136.03204034520462,1
13674,3.714333218368524,3.714333218368524,3.071499827552786,121048.83412920118,1.0,0.642833390815738,0.0,8489.807686996171,1.0,0.0,0.357166609184262,0.357166609184262,168.28776006193652,12.156802560025264,0.27380556513595633,13.855603188760083,0.07011343412609336,2230.4674588105254,8489.807686996171,161.33178153329487,1
13675,3.618019954537054,2.381980045462946,0.0,175262.43058809027,2.381980045462946,0.38198004546294595,0.618019954537054,41886.29745364777,0.0,0.0,0.618019954537054,0.0,1075.6927361429105,15.84974367266679,2.381980045462946,72.22021509080471,0.24130553761436993,41886.29745364777,17765.359960339454,598.2867537261135,1
13676,3.9568146705908775,3.8704440117726335,7.1295559882273665,0.0,3.0,0.9568146705908778,0.0,86267.72553674458,0.0,1.0,0.04318532940912223,0.0,1645.550218057546,11.873561665466292,0.37058331858315796,137.75302654830165,86267.72553674458,10644.163560205874,28755.908512248192,77.43803349043931,1
13677,5.329974895290277,3.3299748952902766,2.9899246858708293,0.0,1.0,1.0,0.0,35169.6282680773,0.0,0.32997489529027646,0.6700251047097235,0.0,708.3258648539932,14.17886332362273,0.27833751745162055,49.95976267497041,35169.6282680773,9775.329668680974,35169.6282680773,192.46724687152025,1
13678,4.9621859094918,3.0,5.810929547459001,106775.58913239861,1.0,1.0,0.9621859094918002,2009.5180847160145,1.0,0.0,0.9621859094918002,0.0,42.7835434995125,14.366289035438406,0.15636217518149992,2.9827298894073557,0.018800292740773474,290.2672769953821,2009.5180847160145,104.29149744759314,1
13679,3.2955424466977528,2.197028297798502,2.802971702201498,134870.50212490806,1.0,1.0,0.09851414889925092,31629.721271396727,1.0,0.0,1.0,0.0,784.7116457260333,13.803652922953063,0.27462853722481273,56.8980292849224,0.23451831141068633,8664.081045309234,31629.721271396727,162.05561852681356,1
13680,4.270383235310656,3.729616764689344,5.0,92470.67227962702,2.0,1.0,0.0,159581.26060645896,0.27038323531065633,0.7296167646893437,0.27038323531065633,0.0,2954.8188152812245,11.696954637661872,0.3333333333333333,255.5114354163281,1.7286140967007853,26596.87676774316,79790.63030322948,104.69094014731517,1
13681,4.196458223173572,3.0,6.196458223173572,113796.98798523073,2.0,1.0,0.0,157768.69852086419,1.0,0.0,0.8035417768264277,0.0,3245.9059480223987,13.234398919938975,0.27869792060094384,245.59567240000828,1.386478938961605,22000.95186177553,78884.34926043209,89.48544347748452,1
13682,5.004395798196494,2.995604201803506,0.0,119650.02313619932,1.0,0.995604201803506,0.995604201803506,34267.04606470137,1.0,0.0,0.0,0.0,779.952474512668,16.96208924667131,1.0,45.98535116339802,0.2863918432549363,34267.04606470137,34267.04606470137,745.1802277260563,1
13683,3.757989006513847,2.757989006513847,1.0,123455.44510360298,1.0,1.0,0.0,67425.51771142111,0.7473369978287177,0.0,0.0,0.0,1703.5023790943246,15.549435134747009,0.5,108.54920142902931,0.5460721494888185,33712.758855710556,67425.51771142111,318.8781463083221,1
13684,4.689668492030041,1.4367771693233196,5.620663015939918,135544.8384334246,3.0,1.0,0.0,104567.4917759349,1.0,0.0,1.0,0.0,3339.3568522286578,23.415952961860086,0.5534502738045062,150.93162845186342,0.7720557169392297,19318.147997305357,34855.8305919783,141.66790802610353,1
13685,5.0,2.5201807365667594,9.52018073656676,0.0,1.0,0.5201807365667597,0.47981926343324033,186488.1279968333,0.0,0.0,0.47981926343324033,0.0,4473.036126636464,17.445206768221208,0.09527108421302946,256.4823129614331,186488.1279968333,17776.44738397836,186488.1279968333,69.3162950654783,1
13686,4.705068864196136,3.0,9.0,97611.51604156077,1.0,0.2949311358038643,0.0,184403.79321737008,1.0,0.0,0.0,0.0,4288.460307380699,16.441431211596115,0.1,261.8494942822293,1.889780022834875,18440.379321737008,184403.79321737008,70.69815420986329,1
13687,5.0,3.0,0.0,118849.80540025835,1.0,0.9847351603539702,0.0,181603.940929306,1.0,0.0,0.0,0.0,4217.657734003361,16.42846102582772,1.0,256.79145092937466,1.528233184605005,181603.940929306,181603.940929306,707.2825525366366,1
13688,5.779870755802474,3.2201292441975267,8.119483023209893,164920.11329804407,1.0,0.0,0.22012924419752666,124508.42398039618,0.22012924419752666,0.0,0.22012924419752666,0.0,2566.5425586954675,16.36029042879587,0.11467528294650178,157.1818327865556,0.7553836354561463,14229.599103823004,124508.42398039618,90.15821985902039,1
13689,5.718063115658241,1.7180631156582415,1.0,105667.14664277933,1.0,0.7180631156582415,0.0,61170.025892599464,0.28193688434175845,0.0,0.0,0.0,1786.1743705036129,22.42809629646926,0.5,79.00902109941039,0.5791193743399968,30585.012946299732,61170.025892599464,389.7005443273934,1
13690,5.0,2.5564002986818126,6.330799103954561,125170.88254868072,2.0,1.0,0.5564002986818128,50263.418605436025,1.0,0.0,0.5564002986818128,0.0,1283.274322411562,17.990178491656845,0.2840444776313125,70.85729978057498,0.40141694603395883,7037.589487797707,25131.709302718013,100.14652144882052,1
13691,5.486692564759794,2.0,6.171102478413402,206068.78766098147,1.8288975215865981,0.17110247841340187,1.0,43434.95849479325,0.0,0.8288975215865981,0.8288975215865981,0.0,1130.7660289958312,20.746320709210178,0.25821567311213184,55.86005524815805,0.21077392537737866,6062.511934389573,25706.979063661616,112.71456663508889,1
13692,5.746508713383346,3.873254356691673,4.873254356691673,98289.28474991655,1.0,0.12674564330832738,0.8732543566916726,157128.09439741488,0.0,1.0,0.8732543566916726,0.0,2882.8241216134716,14.954917048387376,0.17089152144361092,193.13498288474312,1.600412350648897,26848.891049553207,157128.09439741488,139.34006226670616,1
13693,3.704911132731336,3.0,5.295088867268664,0.0,1.0,1.0,0.2950888672686639,142829.7732970499,0.0,0.0,0.7049111327313361,0.0,3265.8549525795206,14.088484362770929,0.15964074125550798,232.16803862179958,142829.7732970499,22796.142678495395,142829.7732970499,99.06577466760072,1
13694,4.0,3.914799522440338,7.659198089761352,59653.82808854927,1.0,0.08520047755966198,0.0,171767.20704008648,0.0,0.0,1.0,0.0,3325.6003315868024,12.521931323322429,0.11868448689419217,265.694529467705,2.879319038953154,20326.856109265354,171767.20704008648,76.77241910671974,1
13695,4.3499075488600685,2.6500924511399315,6.300184902279863,155841.68083706158,2.3499075488600685,0.3499075488600686,0.3499075488600686,56476.953719067504,0.3499075488600686,0.6500924511399314,1.0,0.0,1234.5760544405323,14.720716094666896,0.3374768872150171,84.28435875925095,0.363307346386898,7934.92738204329,24737.244190894344,94.6980347438305,1
13696,5.0,3.039030570783139,6.692687047188759,119724.0134774915,2.0,1.0,0.6536564764056204,192991.5845768275,1.0,0.0,0.0,0.0,4209.819304824789,15.637041194306898,0.26372422072416635,271.86039372900814,1.6178220977989255,25487.787224513057,96495.79228841375,94.35107618979882,1
13697,3.0,3.0875576527127446,3.0,148606.40758672464,1.0,1.0,0.0,74601.16131864159,0.04377882635637231,0.0,1.0,0.0,1674.6517494009363,11.96184683658576,0.25,139.79140128055758,0.5020042379774536,18650.290329660398,74601.16131864159,133.4815670899201,1
13698,3.0,5.0,4.015104356780807,96166.34315050095,3.0,1.0,0.0,108730.41561068286,0.0,0.9969791286438388,0.9969791286438388,0.0,1725.7204314784738,8.398415134987186,0.5990937385931516,205.48536254334843,1.130678010190946,21713.490732634822,36243.471870227615,105.6556023491755,1
13699,5.247932449805807,4.256202650582578,6.247932449805807,112782.36710266442,1.0,1.0,0.0,34883.34733510073,0.7520675501941928,0.0,1.0,0.7520675501941928,594.4180434039039,13.614715912184858,0.13842977768203915,44.95691356867335,0.3093412336615774,4842.083302556105,34883.34733510073,107.5950453183981,1
13700,5.711165917501262,3.855582958750631,8.638957396876577,167535.1488351734,1.0,1.0,0.9277914793753155,62015.49844286473,0.9277914793753155,0.0,0.0,0.0,1219.1172357648973,15.110653672465435,0.10722085206246845,81.03628790981026,0.37030198285946475,6575.7406803048825,62015.49844286473,80.75533632999495,1
13701,5.0,1.932133915398283,9.79640174619485,0.0,2.0,1.0,1.0,56197.37502407882,0.0,0.0,0.06786608460171695,0.0,1589.514136853819,20.20269254734053,0.18644541485920796,78.41057344281795,56197.37502407882,5237.843614418405,28098.68751203941,66.73011936285499,1
13702,2.8382407418880877,3.4411728387412746,6.882345677482549,125344.94246073226,1.2794135806293627,1.0,0.2794135806293626,11630.054615791245,1.0,0.0,0.0,0.0,254.9252241194087,12.516422568783781,0.19183058995959365,20.362570752348688,0.0927973045763562,1684.5468141982929,9423.262920795378,82.70116258981271,1
13703,3.0,3.23423667895246,2.0,147405.04728545356,1.0,1.0,0.76576332104754,195871.58556829282,0.23423667895246003,0.76576332104754,0.76576332104754,0.0,4346.985363798674,12.831305317029154,0.3333333333333333,338.0316426610999,1.3298461100732648,65290.52852276428,195871.58556829282,193.1561577859683,1
13704,4.908517042070353,2.9085170420703528,9.908517042070352,116437.0575133908,3.0,1.0,0.9085170420703529,123426.3728895226,0.9085170420703529,0.0,1.0,0.0,2810.8145675092237,16.629250160554438,0.27522226248899034,168.8277449174336,1.0611879536817737,11331.862358989054,41142.12429650753,67.24906635627686,1
13705,3.9722483304435325,3.5138758347782337,4.0,118466.14992432404,1.0,0.4861241652217664,1.0,120497.54793817746,0.4861241652217664,0.0,0.0,0.0,2480.317076397478,12.67335498568778,0.2,203.24247867747877,1.017047345037211,24099.50958763549,120497.54793817746,120.87539945578605,1
13706,4.463165982577999,3.2315829912889993,3.7684170087110007,93711.79429127944,1.0,1.0,0.0,37249.75433508949,0.7684170087110006,0.0,0.7684170087110006,0.0,791.1827723887903,14.394715482866385,0.21157914956444998,54.84238143689139,0.39756112864553667,7907.021932639658,37249.75433508949,145.86555068064786,1
13707,3.6375639127727655,2.818781956386383,0.0,0.0,1.0,1.0,0.18121804361361726,193454.28359705425,0.0,0.18121804361361726,1.0,0.0,4479.739745709876,13.258506103427083,1.0,343.4685952762299,193454.28359705425,193454.28359705425,193454.28359705425,579.3264514891182,1
13708,3.8103032991233325,2.1896967008766675,4.430909897369998,83692.88030646872,2.620606598246665,0.8103032991233325,0.18969670087666746,7413.071662983901,0.8103032991233325,0.18969670087666746,0.18969670087666746,0.0,187.7693339059424,15.45310978864197,0.4683838831872221,12.067274040493121,0.0886918426763519,1396.8831333324135,3116.508645668354,121.07583273430619,1
13709,4.729923726638905,2.0,6.0,132317.72682211874,1.0,1.0,0.8649618633194526,7720.928280139976,1.0,0.0,0.0,0.0,202.28437240158607,17.81115572035253,0.14285714285714285,11.536005100635457,0.05838632985658883,1102.989754305711,7720.928280139976,96.96712164973229,1
13710,4.531348363003615,2.5313483630036147,0.46865163699638523,0.0,1.0,0.0,1.0,91600.05825740453,0.0,0.46865163699638523,0.46865163699638523,0.0,2498.8529706663317,18.132926335891636,0.7656741815018073,137.4964062748757,91600.05825740453,70237.23184047428,91600.05825740453,514.4570397737923,1
13711,3.122843520827934,2.061421760413967,1.0,133122.61834128998,1.0,1.0,0.0,105528.01666222233,1.0,0.0,1.0,0.0,2739.897542317957,15.313059376313634,0.5,178.99588470284743,0.7927101684841029,52764.00833111117,105528.01666222233,296.2429345987059,1
13712,4.185832055565342,2.1858320555653425,0.0,0.0,1.0,1.0,0.18583205556534255,90088.22715307804,0.0,0.8141679444346575,0.0,0.0,2581.930256729788,18.25116812497197,1.0,140.28920902397235,90088.22715307804,90088.22715307804,90088.22715307804,643.2474501670483,1
13713,5.9119736949529385,4.977993423738234,1.0,124519.0184266811,1.0,0.9779934237382346,0.0,71003.64779193536,0.022006576261765387,0.0,0.022006576261765387,0.0,1149.7345491051753,13.601050923017091,0.5,85.1392250286758,0.5703050599369017,35501.82389596768,71003.64779193536,420.76373406961017,1
13714,4.005712014238941,2.005712014238941,8.994287985761058,137396.190597995,1.0,0.994287985761059,0.005712014238940966,175898.51195236016,0.0,0.0,0.005712014238940966,0.0,4392.7542014051005,15.713864486527044,0.10006346682487713,279.53677415157694,1.2802236951747175,17601.244838336817,175898.51195236016,62.969115372291185,1
13715,3.5556171546824027,3.0,6.888765690635195,148426.563884243,1.0,0.5556171546824029,0.0,64703.881852153114,1.0,0.0,0.4443828453175971,0.0,1442.2125725738492,13.758281097212542,0.1287497509422985,105.48894940998113,0.4360370037496913,8333.247910473101,64703.881852153114,80.03538602913542,1
13716,3.170142740177158,2.659714519645684,3.0,117540.56055544055,1.0,0.17014274017715791,0.0,145963.92650429966,0.17014274017715791,0.8298572598228421,1.0,0.0,3661.7726448728226,14.439291805651274,0.25,258.2868818689431,1.2421520543067743,36490.981626074914,145963.92650429966,141.61031911849886,1
13717,5.367790224118209,3.6838951120591044,1.0,88232.78033356825,1.0,1.0,0.0,178345.1769057167,1.0,0.0,0.31610488794089564,0.0,3425.2517294795207,14.12417719333752,0.5,243.42337844832034,2.052402228545073,89172.58845285836,178345.1769057167,368.2404480682555,1
13718,3.575507167323465,2.0,7.0,0.0,1.0,1.0,1.0,57120.151357119576,0.0,0.0,1.0,0.0,1671.0248458369056,17.784488478920103,0.125,94.18364710548859,57120.151357119576,7140.018919639947,57120.151357119576,75.90355017126426,1
13719,4.309324224358223,2.690675775641777,6.309324224358223,108674.74098770975,2.0,1.0,0.0,110514.19951555828,1.0,0.0,1.0,0.0,2664.688543236331,14.991433029224964,0.2746669919872063,178.09594858082218,1.0167649623082937,15152.315322852482,55257.09975777914,85.05469871073981,1
