,CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Geography_Germany,Geography_Spain,Gender_Male,Exited,Retirement,EstimatedSalary / Age,CreditScore / Age,NumOfProducts / Tenure,EstimatedSalary / CreditScore,EstimatedSalary / Balance,EstimatedSalary / Tenure,EstimatedSalary / NumOfProducts,CreditScore / Tenure
11774,5,3.0,5.633713613793478,0.0,1.0,1.0,0.0,28275.70861923173,0.0,0.0,0.0,1,0.0,-0.7080048233509924,0.42254944757017515,-0.42537802791354806,-0.7722694906815492,0.6565360917090186,-0.6347744225378564,28275.70861923173,0.051353877526089914
11775,2,4.0,1.211743742275273,100231.17813862214,1.0,1.0,0.0,118484.54032561899,1.0,0.0,0.0,1,0.0,-0.11311981048473048,-1.1140425352526235,0.8662797642149919,0.5374190969668128,-1.5926478395967142e-06,1.893855931306586,118484.54032561899,1.2335066468207858
11776,4,2.0,2.0,34407.673058720684,1.0,1.0,0.0,102131.31102928396,0.0,1.0,1.0,1,0.0,0.37342984989670297,0.7148130450641768,0.35714285714285704,0.04492091465235708,3.988043008255364e-05,0.8924762571804649,102131.31102928396,1.0668057564768165
11777,4,3.0,2.313773876653073,178447.5607738836,1.0,1.0,0.0,29637.806337801474,1.0,0.0,0.0,1,0.0,-0.7092323113257573,-0.08136618708010744,0.22187460653083624,-0.7237725514290003,-2.5184626435054726e-05,-0.3947024069690268,29637.806337801474,0.9630636336903183
11778,4,3.0,6.960606384088057,0.0,2.0,1.0,0.0,158670.788025505,0.0,0.0,1.0,1,0.0,0.48986657231190467,-0.2946086919522177,0.005302039013548705,0.6503353382066576,3.6843244944321296,0.16879455850558073,79335.3940127525,-0.3323481052743305
11779,3,3.0,2.2940984549481516,0.0,1.0,1.0,0.0,135675.52713375425,0.0,0.0,0.0,1,0.0,0.23599352742908103,-0.728362350863166,0.2295994167533246,0.6939995491106344,3.150371951417032,1.2588195175517412,135675.52713375425,0.510558505162339
11780,4,2.0,9.183812889481814,131239.8913396638,3.448561331554555,1.0,0.0,6704.105979252102,1.0,0.0,1.0,1,0.0,-0.9255723813026362,-0.1160045539997154,0.3798499157351168,-0.9447255606202217,-2.785502167341145e-05,-0.8196011147198712,1944.0297952392805,-0.5228473849240951
11781,5,3.0,3.5383832599309617,134939.16167774296,1.8461277533103206,1.0,0.0,102641.962452645,1.0,0.0,1.0,1,0.0,0.040242476180591964,0.43335779212930253,0.6719182621167333,-0.13788918832310026,-1.137883006566401e-05,0.3064572208814468,55598.51547033844,0.626504516490037
11782,2,3.0,6.154841394647455,0.0,1.154841394647455,1.0,0.0,157150.41817688133,0.0,0.0,0.0,1,0.0,0.49691492022443146,-1.1127622037710418,-0.3796843398265405,1.6107228946828287,3.6490213356283383,0.27301057717045635,136079.65466535388,-0.5825863679786918
11783,5,2.0,8.219030282693103,132998.8355344845,3.6438060565386206,1.0,1.0,71275.70276470791,1.0,0.0,1.0,1,0.0,-0.2146708437290851,0.28989975112729527,0.6224927187744038,-0.3208915742792801,-1.659731315036205e-05,-0.4568797382154734,19560.78387783767,-0.3907562552856527
11784,5,4.0,3.3029869860657373,121504.59956073444,2.6970130139342627,1.0,0.0,144713.73074927097,1.0,0.0,1.0,1,0.0,0.14741338817497993,-0.3850331176620676,1.6147583122421076,0.3193082417624113,-1.3859006249771714e-06,0.8713082236489517,53657.03836117946,0.5869752350999885
11785,5,3.0,8.879768033981303,123280.99435168994,2.1202319660186966,0.0,1.0,130922.92465505346,1.0,0.0,0.0,1,0.0,0.09826858405887808,-0.32063312950222017,-0.15169964717237164,0.2249199506538666,-4.381883386210567e-06,-0.17378944586146347,61749.34005022871,-0.42154015174746673
11786,3,3.0,8.22707487134413,108460.61052632274,1.0,0.0,1.0,157590.5355515097,1.0,0.0,0.0,1,0.0,0.3580272625051656,-0.5903882879496891,-0.6069569652617975,0.7313595588759912,4.696765639308763e-06,0.022494130208923643,157590.5355515097,-0.48440768807237183
11787,5,2.0,7.840499203615083,137005.74271234078,1.0,1.0,0.0,141297.60431795102,1.0,0.0,0.0,1,0.0,0.6647596997830533,0.5388245403553678,-0.5866466392089791,0.3442519849461564,-5.0938276431443055e-06,-0.03371898495213578,141297.60431795102,-0.34706868190613727
11788,4,3.0,6.875778234753541,17531.811386863028,1.0,0.0,0.0,162477.31935899667,0.0,0.0,0.0,1,0.0,0.46272962260783246,-0.4309035934658685,-0.5272646605146425,0.7250351773010445,0.00018614062148040553,0.20458969449814884,162477.31935899667,-0.34015283882668745
11789,4,3.0,8.976541088451356,172432.55895429262,1.0,0.0,0.0,191023.59274184753,0.0,0.0,1.0,1,0.0,0.8232400012783154,-0.17917952117077154,-0.6418493968712348,0.9253642897824174,-3.31769291243757e-06,0.12855239836642424,191023.59274184753,-0.4782479341756359
11790,2,2.0,8.84298026309278,117028.4707142124,2.07850986845361,1.0,0.0,85813.56783458676,0.0,1.0,1.0,1,0.0,-0.11297248286984074,-0.5986673199653615,-0.16642833794940873,0.12751027918755625,-1.2014675447700962e-05,-0.4062702325609907,41286.100747951314,-0.6339051290099048
11791,4,3.0,8.0,189823.5130081423,1.0,1.0,0.0,97060.58121449339,0.0,0.0,0.0,1,0.0,-0.09192898193321176,-0.16252955649483658,-0.5952380952380952,-0.05899403184341953,-1.7168313760654762e-05,-0.3003081045198468,97060.58121449339,-0.3805371826153611
11792,5,3.0,5.1557579781825815,202460.2881851417,1.0,1.0,0.0,180478.21997851814,0.0,1.0,1.0,1,0.0,0.8036694930944348,0.17315150048042816,-0.3752162932812107,0.6560587583830901,-8.342268772991426e-06,0.6501595955127362,180478.21997851814,0.0550758731317499
11793,4,4.0,3.7591784227369693,120157.1120678256,4.0,1.0,0.0,137483.85542662354,1.0,0.0,0.0,1,0.0,-0.03458880881263981,-0.797367977841652,2.5306337217094965,0.3703440871366127,-2.472913369286288e-06,0.6280850359715199,34370.963856655886,0.2846931090024365
11794,5,3.0,7.600190820545263,96468.02696613225,1.0,0.0,0.0,131761.96961989912,0.0,0.0,1.0,1,0.0,0.2248240818195312,-0.12458001320268654,-0.5731007581112192,0.2567973011842806,2.6739683116229793e-06,-0.06767647023843607,131761.96961989912,-0.32711473850057865
11795,3,2.0,6.729316395698269,0.0,1.0,1.0,0.0,198142.5804080649,0.0,0.0,1.0,1,0.0,1.6014058071142152,0.3196858397881266,-0.5169533673730757,1.2748007648034039,4.600863950942171,0.46126695423161757,198142.5804080649,-0.3859379880493055
11796,4,3.0,6.7409828741190285,130248.1985333451,1.0,1.0,1.0,46272.98823734846,1.0,0.0,0.0,1,0.0,-0.5380165320178456,-0.1275241668626376,-0.5177890200425304,-0.5391997943825937,-2.0791867416970708e-05,-0.5468133775438391,46272.98823734846,-0.2924991228464908
11797,4,3.0,6.137842811689433,136416.5586152088,1.0,1.0,0.0,141784.67607156036,0.0,0.0,0.0,1,0.0,0.222199131255353,-0.34409134150770654,-0.47100707171500256,0.38039448644380186,-4.9074934965828876e-06,0.16529719330996634,141784.67607156036,-0.17500488893967828
11798,5,3.0,3.2365820607228306,168182.52702848587,1.0,1.0,0.0,141502.12921002053,0.0,0.0,0.0,1,0.0,0.20296525385488887,-0.18994608014837452,-0.05983143385699975,0.26858061853547993,-9.50479342408894e-06,0.8594658362975157,141502.12921002053,0.6436135938445402
11799,5,3.0,4.23237765095832,0.0,1.05809441273958,0.0,0.0,126346.63911126461,0.0,0.0,0.0,1,0.0,0.24167455298579674,0.12944131457954952,-0.2047689679341737,0.15209342748297267,2.9337541227887707,0.3849529137562938,119409.60805579952,0.2731692089492984
11800,4,3.0,6.781310255666195,152376.68511686413,3.2186897443338043,0.0,1.0,108620.17030216625,1.0,0.0,1.0,1,0.0,0.009389840265829017,-0.3034635093827752,0.7013300213198221,0.11524332972923416,-1.2489049492357836e-05,-0.1375077886925673,33746.7040721715,-0.3060960691917688
11801,3,2.0,0.6929580868375522,147990.66883525194,1.0,1.0,0.0,191551.83819255704,1.0,0.0,1.0,1,0.0,1.319853577986549,0.11590404703485539,1.4600660467991045,1.1823604096111668,1.013605769015001e-06,4.949018930598733,191551.83819255704,2.414224160367835
11802,4,3.0,5.985075066790895,107149.73509157279,2.3308458444651494,1.0,0.0,30263.9184223769,0.0,0.0,0.0,1,0.0,-0.7365150470197783,-0.4040419081564602,0.3586690635867387,-0.7120321077050001,-2.2482815917785123e-05,-0.6311729079191133,12984.092660714527,-0.17332387133282764
11803,4,3.0,7.769088834382014,106015.05505547616,1.0,1.0,0.0,192777.44959675375,1.0,0.0,1.0,1,0.0,0.805240763914384,-0.16901407907685673,-0.5826988565566255,0.8979329524047416,1.3181820780246815e-05,0.2740127371778645,192777.44959675375,-0.36539115768716873
11804,3,4.0,3.6464950025446923,135094.7798982217,2.0,1.0,0.0,173596.70898119485,1.0,0.0,0.0,1,0.0,0.32502240799291726,-0.9696942965997772,0.7732798736971321,1.0976394437845958,7.964474423752244e-07,1.062579909991045,86798.35449059743,0.06493922273916462
11805,5,3.0,3.0491483903451773,137875.8487280305,1.0,1.0,1.0,15708.083066807536,1.0,0.0,1.0,1,0.0,-0.8489809199647802,0.1092370636551184,-0.013004954271645781,-0.877821507062658,-2.6395732558840456e-05,-0.6544190933624542,15708.083066807536,0.7862916290886519
11806,5,4.0,4.617875721307284,108884.3775330482,1.0,0.0,0.0,192056.60916516176,1.0,0.0,0.0,1,0.0,0.42291775253313557,-0.503230031493532,-0.3085576041233359,0.7372722764549446,1.1915449187260511e-05,0.8998057860765784,192056.60916516176,0.19164238404291828
11807,3,4.0,7.209486392466352,118898.80999748023,1.2094863924663524,1.0,1.0,65486.93865724848,0.0,0.0,0.0,1,0.0,-0.5405640030094776,-0.9855348746279792,-0.4400232845732492,-0.2819306857239255,-1.625212478418662e-05,-0.44428397396987607,54144.41953638624,-0.40852610798592787
11808,4,4.0,3.4539588330478597,46168.923358258944,1.5460411669521403,1.0,0.0,62186.223290761765,0.0,0.0,0.0,1,0.0,-0.5165411727530761,-0.7197129728473703,0.41621219128926706,-0.3552646362510005,2.2339841874602113e-06,-0.13735903657551574,40222.87673837007,0.3049478227026156
11809,5,2.0,2.8099734497868933,116975.20777673669,1.0,1.0,1.0,50253.6612033887,1.0,0.0,0.0,1,0.0,-0.43617315138953044,0.36458929145438757,0.05343865985200408,-0.5311928647834288,-1.906566611142414e-05,-0.1769479145594367,50253.6612033887,0.7271601525345853
11810,4,4.0,6.695885556210251,110185.21863881308,1.7680381479299163,0.0,1.0,134964.55428791457,0.0,0.0,1.0,1,0.0,-0.02286799874747315,-0.7886494814481096,-0.08683670179551695,0.3803361014149258,-5.99382456135693e-07,0.045986042562638794,76335.77049564004,-0.2907952035893676
11811,5,3.0,4.0,115377.49709813055,1.0,0.0,0.0,76153.43561951768,1.0,0.0,0.0,1,0.0,-0.35236255097465374,-0.2701758934914681,-0.21428571428571422,-0.3031320375122187,-1.3715157609645678e-05,-0.07229864049155085,76153.43561951768,0.3212578141005597
11812,5,3.0,2.251000982595043,56040.63532490521,1.0,1.0,0.0,112355.77393563648,0.0,0.0,0.0,1,0.0,-0.05716051896068274,-0.1915487741166942,0.2468467255211406,-0.009885743313490859,1.7511971126952348e-05,0.9189682245776576,112355.77393563648,1.2239999952942444
11813,4,4.0,5.910738411275669,0.0,1.0,1.0,0.0,141952.01707100816,0.0,0.0,1.0,1,0.0,0.1530010575673512,-0.5603134758347125,-0.4512756976456993,0.4440043376868666,3.296112753357994,0.20001465285527037,141952.01707100816,-0.1858510971340519
11814,5,4.0,5.764996319575253,0.0,1.0,1.0,0.0,17992.343113979896,0.0,0.0,1.0,1,0.0,-0.8687240174882584,-0.557398683522613,-0.4379153981378328,-0.8566683189356339,0.41775518862943156,-0.7169695054830217,17992.343113979896,-0.0042569534958007745
11815,3,3.0,2.0,0.0,3.2440053350677847,1.0,1.0,106181.5971913264,0.0,0.0,1.0,1,0.0,-0.003309900333580788,-0.3771220053597939,3.562864764382549,0.13877572223362,2.465519582470089,0.9617120184854971,32731.63457639865,0.9667979012204544
11816,5,4.0,3.237730646835799,44065.359894797104,1.1584870978905326,1.0,0.0,65997.16860408035,0.0,0.0,0.0,1,0.0,-0.5039462447371166,-0.4973606696587558,0.10017602523269385,-0.41127741524138284,5.735063775006992e-06,-0.05470793481058274,56968.41054531669,0.6262340654856385
11817,4,2.0,4.092055810751223,107780.86006875797,1.0,1.0,0.0,69510.93297459978,1.0,0.0,1.0,1,0.0,-0.24138012407592271,0.05544667340728185,-0.2297814165278829,-0.2843191935749596,-1.4065991848202325e-05,-0.15331561424870324,69510.93297459978,0.1329859704155235
11818,5,3.0,0.46651979125521714,108280.43523619101,3.0,1.0,0.0,184268.65952183382,1.0,0.0,0.0,1,0.0,0.6664954089458012,0.039125749690191496,7.695683153765553,0.6083980916603219,1.0473820378508154e-05,5.5902540947618675,61422.88650727794,4.21356297139748
11819,4,3.0,5.789180799077385,95608.40804460965,1.0,0.0,0.0,115889.7443460779,1.0,0.0,0.0,1,0.0,0.1388056256270447,-0.10134961159810942,-0.4401721043307011,0.15575541997695408,-8.956796570476746e-07,0.022013360232021672,115889.7443460779,-0.15120266825341208
11820,5,4.0,5.196169594479091,147723.27434710943,1.0,0.0,0.0,156575.93283715227,0.0,0.0,0.0,1,0.0,0.25291553580349924,-0.45142832966405555,-0.37975701202952894,0.4888565257254475,-4.429697159123849e-06,0.44252812958714105,156575.93283715227,0.0034640137970336185
11821,3,3.0,5.6497491422365895,123212.35853721676,1.1928929796804872,1.0,1.0,37702.020341158015,1.0,0.0,0.0,1,0.0,-0.6288122287404807,-0.5156085844063748,-0.3026178426338561,-0.5612920945158889,-2.1936046295195265e-05,-0.5626068645946863,31605.53459812999,-0.2972485312634656
11822,5,3.0,6.0,0.0,1.9534275013995004,1.0,0.0,137802.96348066302,0.0,0.0,0.0,1,0.0,0.3967233085495469,0.3739437196977694,0.12454744983642889,0.18875084076662563,3.1997712625569283,0.15618633274538216,70544.19136719248,-0.02796321416532968
11823,3,3.0,0.11674790276879554,159824.38621566482,1.0,0.0,0.0,156086.38075066876,0.0,1.0,0.0,1,0.0,0.2871805905303304,-0.6657862547332569,2.7662453342833184,0.7060308955918223,-6.364268063795094e-06,6.3142743818537586,156086.38075066876,4.478672599513702
11824,3,4.0,1.8709348751709372,0.0,1.0,1.0,0.0,128996.69150320612,0.0,1.0,1.0,1,0.0,0.03204273999000481,-0.8177538942492997,0.42136540407361106,0.4840554904694549,2.995288637246401,1.4508450623164817,128996.69150320612,0.9184311018515121
11825,5,2.0,2.9262817069947635,151021.68998711806,1.0,1.0,0.0,174861.60677344742,0.0,0.0,1.0,1,0.0,0.8775192555850237,0.43595172999472626,0.020116713791076504,0.5715804730672516,-2.1557569689524004e-06,1.430549561986265,174861.60677344742,0.7863076790966859
11826,5,2.0,3.0,100409.46756465784,2.8731404361416786,1.0,0.0,48242.61956996539,1.0,0.0,1.0,1,0.0,-0.43834363512500035,0.6740685027722653,2.0069361815803695,-0.5794318225065938,-1.788496392946965e-05,-0.23486463172460204,16790.90202592049,0.7562516782474862
11827,3,4.0,1.6167042433523975,93050.79461609267,1.0,1.0,0.0,100716.62905766383,1.0,0.0,1.0,1,0.0,-0.17137074307853398,-0.8321981338952773,0.5664005017660484,0.19680660123864768,-3.908369317519126e-06,1.1204821473208963,100716.62905766383,1.042319809661724
11828,3,3.0,4.478164675436873,125258.31254075318,1.8695411688592183,1.0,1.0,41746.58922018895,1.0,0.0,1.0,1,0.0,-0.6077045639268912,-0.46500761348943054,0.39116333111805446,-0.5466869063438607,-2.130233210001296e-05,-0.4625630100743776,22329.858210965445,-0.03528430873295031
11829,3,2.0,6.112764692631035,117512.26956303428,1.7640955865788794,1.0,0.0,158523.99998559992,1.0,0.0,0.0,1,0.0,0.8773472713031264,0.10995888498658306,-0.008493133032955616,0.765924485873222,2.2824930364986376e-06,0.2895771566308322,89861.34379091465,-0.2943980181306323
11830,5,2.0,2.4781244290690685,105893.75588953185,1.7521875570930932,1.0,0.0,134621.69467823586,1.0,0.0,1.0,1,0.0,0.42572295619631007,0.5721380992222214,1.0876015029194566,0.13581665114071892,4.780608711428954e-07,1.1315271246098875,76830.6418643763,1.1721290879591235
11831,5,5.0,3.181703741581212,0.0,1.0363407483162423,1.0,0.0,11231.65836546621,0.0,1.0,0.0,1,0.0,-0.9190287184017414,-0.5903299916208877,-0.009311160823266312,-0.9189975998640547,0.26077132873822817,-0.7156217413639717,10837.80444194098,0.7587749105165834
11832,4,3.0,2.2036945302847655,155723.2268852326,1.8981527348576173,1.0,1.0,156799.44037810265,0.0,0.0,0.0,1,0.0,0.487934306529476,-0.14257711174603316,1.467808617181868,0.5431080399841158,-5.660723846858104e-06,1.656556735699719,82606.33483209366,1.0184305516029482
11833,5,1.0,1.0,108380.42349467918,1.27150606615256,1.0,0.0,60318.811995415126,1.0,0.0,1.0,1,0.0,-0.10225210605489364,1.4801288973701998,1.6532272846126281,-0.45550426027479696,-1.611819451880683e-05,0.6932777967165887,47438.87080140588,2.5763033982341175
11834,3,3.0,2.5973579043251735,0.0,1.0,1.0,1.0,125925.55659982588,0.0,1.0,0.0,1,0.0,0.15931542780610639,-0.4636282940547111,0.11992196963421463,0.384037589705366,2.9239765395354076,0.9417707724845557,125925.55659982588,0.5742583608673494
11835,3,4.0,4.113812761516181,117282.52191997976,1.0,1.0,0.0,43668.452009264685,1.0,0.0,0.0,1,0.0,-0.6773634059190332,-1.0719154886807407,-0.23336224292192784,-0.4733948311302228,-2.039556229944381e-05,-0.41544648687065705,43668.452009264685,-0.07000216452458535
11836,4,3.0,8.0067966640257,135244.9805401553,3.00339833201285,1.0,1.0,71735.43368087102,1.0,0.0,0.0,1,0.0,-0.370169926210806,-0.3789406351610618,0.35768186786991707,-0.2882021083351398,-1.6725048444167697e-05,-0.4449195972710703,23884.755117645214,-0.40320185272146425
11837,2,3.0,7.176404505350488,72238.27917677184,2.450936336900326,1.0,0.0,187784.36401410555,0.0,0.0,1.0,1,0.0,0.828207254625258,-0.7667893466180556,0.2132452562369184,1.5718208809145369,3.131899252031509e-05,0.3244163709341838,76617.39768059195,-0.5469181439725425
11838,4,5.0,4.452924893036501,0.0,1.0,1.0,0.0,197808.64043756522,0.0,0.0,1.0,1,0.0,0.3253349177110087,-0.9586619858298203,-0.28548077831166413,1.0834918835810636,4.5931098272859066,1.0069340993998415,197808.64043756522,0.03728864271178599
11839,5,3.0,2.0318320263873075,0.0,1.0,1.0,0.0,196506.53815115098,0.0,0.0,1.0,1,0.0,0.8395540054146239,-0.01969461866042211,0.34214389842263204,0.8193711159488859,4.562874865814081,2.4704623356106494,196506.53815115098,1.291129251733298
11840,4,2.0,2.970145818285391,110870.8398515622,2.4850729091426955,1.0,0.0,16361.086710029165,1.0,0.0,1.0,1,0.0,-0.822955978754984,0.021959521633212773,1.6111712511527607,-0.8475021924946001,-2.5614626556539798e-05,-0.6420255159178218,6583.745148818768,0.5352716736511522
11841,5,4.0,5.408270639715397,77471.40332477813,1.0,0.0,0.0,149630.54474062432,0.0,0.0,0.0,1,0.0,0.16102028739697627,-0.40824862896947645,-0.40264996848482587,0.34986643931482175,1.5806266664304703e-05,0.3440563786953902,149630.54474062432,0.02451307287018839
11842,3,4.0,3.908196793023917,110494.44291421179,1.3632787172095666,1.0,0.0,148730.9242512455,1.0,0.0,1.0,1,0.0,0.2210474669346141,-0.7652872821597125,0.11895219774911923,0.7081544444749578,2.2139622513816623e-06,0.7006190010426494,109097.95801380667,0.05792071118921146
11843,5,3.0,3.3734255603457353,177121.26840056095,1.0,1.0,1.0,29716.76968682987,0.0,0.0,1.0,1,0.0,-0.7249297474522257,-0.15606513420777926,-0.09148408018736591,-0.7312612636707104,-2.5145396859816596e-05,-0.5049063114283852,29716.76968682987,0.49448619070212635
11844,6,4.0,6.039157259133112,66284.8898437819,2.0,1.0,0.0,183746.76631529428,0.0,1.0,1.0,1,0.0,0.4866563497180979,-0.09657145586355398,0.1462496613325136,0.5125628338733164,3.532578834584691e-05,0.4852832248948213,91873.38315764714,0.023278583680921047
11845,5,2.0,1.6142431446066956,157383.74786433374,1.6142431446066956,1.0,1.0,195444.22824254463,1.0,0.0,1.0,1,0.0,1.0782908598115002,0.4279154129570494,1.5749147573202489,0.746630557907465,-2.0585847732844817e-07,2.98055796957314,121074.83862981739,1.7847519585078975
11846,4,2.0,4.779354070994797,162014.20632407066,2.667612442596878,1.0,0.0,118558.41287034709,0.0,0.0,0.0,1,0.0,0.22697496490565017,-0.12302275720903216,0.9067552556126272,0.25822544182973184,-1.2049302030420093e-05,0.19864747126313867,44443.64217874632,-0.044719917083675266
11847,4,3.0,8.399055740805144,155605.11652538247,1.0,1.0,1.0,123999.70317803191,1.0,0.0,0.0,1,0.0,0.22647024838100924,-0.22285034767810383,-0.615455715867321,0.31231797787538607,-1.053747374656639e-05,-0.1768066937548454,123999.70317803191,-0.47346020849387727
11848,3,3.0,6.0,135808.82487408142,2.0,1.0,1.0,170980.6712182936,1.0,0.0,0.0,1,0.0,0.7214266328831986,-0.3249436646798463,0.15306122448979584,0.9366087185761853,1.9229316978864706e-07,0.39924681521181804,85490.3356091468,-0.294259792652449
11849,3,3.0,0.27679517193624914,0.0,2.723204828063751,0.0,0.0,131447.30644988723,0.0,0.0,0.0,1,0.0,0.10700521094406489,-0.6457836867622784,8.069331114293096,0.4483376403126852,3.0521921918044876,4.4261841299014755,48269.3424656377,3.723658309021544
11850,3,3.0,9.0,136587.30672581255,1.6684695194692654,1.0,0.0,176783.36255906255,0.0,0.0,1.0,1,0.0,0.7252326625449198,-0.4382514539783609,-0.3563702059417434,1.0458984863728504,1.012139566246078e-06,0.05322200986394436,105955.40433684204,-0.567856228319104
11851,5,2.0,3.4753276933143775,0.0,1.4753276933143777,1.0,1.0,144418.31678116316,0.0,0.0,0.0,1,0.0,0.9325173700975731,1.2817791955826416,0.34139154022334506,0.2575610055326626,3.3533805098872134,0.8015077238097821,97888.97574119423,0.5975601789153628
11852,3,3.0,9.639374800542775,0.0,2.0,1.0,0.0,149845.04351941904,0.0,0.0,0.0,1,0.0,0.24278482747624308,-0.6982324745545442,-0.2657958409234581,0.6754768965627663,3.479389714817749,-0.131102765514095,74922.52175970952,-0.5850601957211966
11853,2,2.0,3.02799268617094,0.0,2.3240024379430197,1.0,0.0,170814.16996660674,0.0,0.0,1.0,1,0.0,0.7798281762720739,-0.5817260016853723,1.4012696741572062,1.266373416901707,3.9662951882536963,1.3213487909440473,73499.99603175752,0.12779669839987645
11854,4,2.0,7.6274663093593436,110463.62669906794,1.0931334226601641,1.0,0.0,127833.06159981267,1.0,0.0,1.0,1,0.0,0.4783995902525663,0.40835314883470486,-0.5284119594014529,0.2446706609993644,-2.1701339967109315e-06,-0.09351402982892826,116941.86542089997,-0.3468493537312195
11855,4,4.0,4.349479474302308,0.0,1.0,1.0,0.0,34241.98546881586,0.0,0.0,0.0,1,0.0,-0.72960070717565,-0.5952931352876296,-0.2702825335192963,-0.6733371599752546,0.7950737108803838,-0.5251040780642884,34241.98546881586,0.1343632968483027
11856,4,3.0,1.1708049685817477,116694.54610606011,1.0,1.0,0.0,44570.2509526657,1.0,0.0,0.0,1,0.0,-0.5675731696857479,-0.18923094941635735,0.9028226154545467,-0.558447753380596,-2.017256084696047e-05,0.19954702246734393,44570.2509526657,1.9550399989093081
11857,5,1.0,7.0,0.0,1.4498039907044287,1.0,0.0,59025.84191264037,0.0,1.0,0.0,1,0.0,-0.1567217129057922,1.2207325554377428,-0.29474786212262744,-0.4535395780917898,1.3705576436871008,-0.47498932118770665,40712.9807140074,-0.2520986447845579
11858,5,3.0,6.756356054743634,102835.48984893055,1.2436439452563657,0.0,1.0,146644.84672652854,1.0,0.0,0.0,1,0.0,0.2623511272372233,-0.16252640135669774,-0.3842627702573347,0.31682961144181887,4.070721211274267e-06,0.11620023564263704,117915.45907160676,-0.17778248587030532
11859,4,3.0,5.0,117524.35262951408,1.0,0.0,0.0,191840.41339519428,1.0,0.0,0.0,1,0.0,0.6913185370592485,-0.4799788691019091,-0.35714285714285715,1.0459532127049407,8.861774541895644e-06,0.7863033795750788,191840.41339519428,-0.08590019162508863
11860,3,2.0,6.494597052763758,0.0,2.0108058944724823,1.0,1.0,55995.2398723375,0.0,0.0,1.0,1,0.0,-0.4003978145953804,-0.10199056315993273,0.07843171953413924,-0.40179306616873034,1.3001867236134361,-0.4702106425531897,27847.163182813016,-0.31835756168890444
11861,4,4.0,3.5262621458434946,131686.17638513786,3.6842427124939032,0.0,1.0,66323.33711422581,0.0,0.0,1.0,1,0.0,-0.5357436268323005,-0.9124213958814321,2.417015340171557,-0.3072363748529526,-1.7346512563698516e-05,-0.10192346146551587,18001.891376296117,0.27319966581331284
11862,4,3.0,5.803005311582893,126485.86392592828,1.7323315628057023,1.0,1.0,109536.7962759618,0.0,0.0,1.0,1,0.0,-0.09561973821595501,-0.504680755932388,0.019894716776050717,0.09646997708107044,-8.932696479290602e-06,-0.02765502671312906,63230.84946772825,-0.15776208781890186
11863,4,4.0,2.5894013027617335,117541.03966604565,1.4105986972382665,1.0,0.0,24098.204467313506,1.0,0.0,1.0,1,0.0,-0.8152439048314182,-0.7164085410389116,0.6128141415588478,-0.7689877792797056,-2.428062665772018e-05,-0.5090672594846322,17083.671291129118,0.7248262121592544
11864,3,3.0,1.4056123577241197,0.0,1.0,1.0,0.0,21281.124570448737,0.0,0.0,1.0,1,0.0,-0.808797974530596,-0.7511144677547383,0.7101195952797488,-0.7551485086828893,0.49412106377079157,-0.3996959947638191,21281.124570448737,1.1928431512194226
11865,3,3.0,2.622459701170527,90167.3859535105,1.0,0.0,1.0,188378.33150423245,1.0,0.0,1.0,1,0.0,0.8436717052721507,-0.6353870132195468,0.11166651844349552,1.4147551517955665,1.9469920923447096e-05,1.8134574954702336,188378.33150423245,0.323405619660308
11866,4,4.0,4.057138306474043,0.0,1.0,1.0,0.0,149832.41916401885,0.0,1.0,0.0,1,0.0,0.2162617280325587,-0.48443739065259195,-0.223970181724694,0.46795567278478817,3.4790965758661367,0.6660213550658198,149832.41916401885,0.2240699457096959
11867,4,4.0,1.8589805471222203,0.0,1.0,0.0,0.0,177589.89942796205,0.0,0.0,1.0,1,0.0,0.26847188298998353,-0.7709846808285583,0.4276072614763361,0.7811785442348762,4.123628388068397,2.33210612178095,177589.89942796205,1.2389345695006342
11868,2,2.0,8.911226733043767,108207.38260376647,1.0,1.0,0.0,128794.90752173861,1.0,0.0,1.0,1,0.0,0.42976271069925437,-0.560701427757986,-0.6390184973631856,0.79661645729251,-1.4034487697655282e-06,-0.18695710629316106,128794.90752173861,-0.6655162154150658
11869,5,2.0,1.2700100475844474,117017.6247071867,1.0,1.0,0.0,149038.43423508955,1.0,0.0,0.0,1,0.0,0.795367290564462,0.6838867383281277,0.8165429334882371,0.3855473700934191,5.326705715611095e-07,2.513588195558237,149038.43423508955,2.092690934816267
11870,5,2.0,6.0,116358.36991723374,2.0,1.0,1.0,104365.70806533648,1.0,0.0,1.0,1,0.0,0.08350105919720724,0.14729408576732786,0.15306122448979584,-0.004162291299954381,-8.214446517280283e-06,-0.08877560066705331,52182.85403266824,-0.13959110200282104
11871,5,1.0,9.46500546271535,0.0,2.8216684875717837,1.0,0.0,155243.36442537763,0.0,0.0,0.0,1,0.0,1.1800065899913392,1.0927385281707784,0.08412409309899059,0.4957359175294744,3.604739333128981,-0.09261477792628399,55018.286205185614,-0.4817281929653786
11872,3,3.0,3.6755888543943245,120795.95905967207,1.0,0.0,0.0,7207.738031028609,1.0,0.0,0.0,1,0.0,-0.9296548479863653,-0.5398303467342548,-0.154813698055695,-0.9348233644176615,-2.7655659365248872e-05,-0.7743057689635353,7207.738031028609,0.15442633080568516
